Customer_ID,Customer_Name,Age,Gender,City,Occupation,Income,Credit_Score,Customer_Tenure,Risk_Category,Online_Banking_Status
329,Lauren Miller,45,Male,Delhi,Teacher,1841336.09,833,2,Low,Inactive
330,Ryan Solomon,27,Female,Mumbai,Engineer,2231082.76,771,5,High,Active
331,Anthony Hammond,30,Female,Bangalore,Analyst,1770526.93,644,14,Medium,Inactive
332,Sean Hernandez,44,Male,Chennai,Analyst,606726.71,390,3,High,Active
333,Anthony Chapman,64,Male,Chennai,Engineer,830170.69,420,11,Medium,Inactive
334,Brian Spencer,22,Female,Ahmedabad,Doctor,621524.5,594,5,Low,Active
335,Michael Perry,48,Male,Hyderabad,Engineer,1095506.22,589,15,Medium,Inactive
336,Bruce Jordan,23,Female,Hyderabad,Manager,1396450.62,758,3,Medium,Active
337,Matthew Bennett,57,Female,Pune,Business,396424.68,465,13,Low,Active
338,Vanessa Vega,60,Male,Pune,Analyst,1254671.05,395,2,Medium,Inactive
339,William Hooper,64,Female,Ahmedabad,Business,424179.18,504,15,Medium,Inactive
340,Yolanda Pope,56,Female,Kolkata,Business,1929616.11,455,2,Low,Active
341,Trevor Hall,46,Female,Pune,Business,1276917.52,667,10,Low,Active
342,Matthew Hernandez,58,Male,Pune,Business,2899815.69,394,3,Low,Active
343,Corey Cardenas,50,Male,Kolkata,Teacher,2904494.81,604,3,Medium,Inactive
344,Jeffrey Hanson,59,Male,Chennai,Doctor,2511232.58,613,2,High,Inactive
345,Robert Wilson,38,Male,Ahmedabad,Business,1947266.9,391,1,High,Inactive
346,Kristopher Washington,32,Female,Mumbai,Analyst,585869.29,542,15,High,Active
347,Emily Hall,58,Male,Bangalore,Engineer,1168323.08,783,3,Low,Active
348,Danny Davies,41,Female,Ahmedabad,Analyst,736108.52,483,9,Low,Active
349,Jennifer Reed,28,Male,Bangalore,Manager,589998.8,598,2,Medium,Active
350,James Jones,64,Male,Pune,Manager,749017.77,622,15,Low,Active
351,Julie Robinson,45,Female,Kolkata,Engineer,308531.8,456,1,Low,Active
352,Justin Copeland,53,Female,Delhi,Engineer,1317421.45,658,5,Medium,Active
353,Amanda Mcknight,53,Female,Delhi,Business,625709.62,743,5,Medium,Active
354,Monica Crane,55,Female,Kolkata,Manager,584943.84,590,14,Low,Active
355,Stacey Russell,24,Male,Pune,Manager,1117560.87,647,11,High,Active
356,Thomas Kelly,61,Female,Mumbai,Business,1726371.81,713,8,Medium,Inactive
357,Christopher Lowery,63,Male,Delhi,Manager,440430.11,552,11,High,Inactive
358,Kelsey Brown,69,Male,Mumbai,Teacher,1053432.57,571,12,High,Inactive
359,Christopher Russell,23,Male,Ahmedabad,Teacher,2904812.83,808,12,High,Active
360,Tracy Johnson,57,Female,Chennai,Analyst,1480911.73,650,3,Low,Active
361,Steven Pierce,24,Male,Pune,Analyst,478885.4,739,12,Medium,Active
362,Robert Williamson,39,Female,Mumbai,Business,2892826.42,739,11,Medium,Inactive
363,Phillip Parsons,67,Male,Ahmedabad,Business,514098.96,376,3,High,Inactive
364,Robert Daniel,27,Male,Chennai,Teacher,2457494.94,498,2,High,Active
365,Whitney Meyer,63,Male,Mumbai,Teacher,1810847.36,685,15,Medium,Active
366,Terry Garrison,50,Male,Kolkata,Business,1298008.76,807,12,Medium,Inactive
367,Heather Martinez,28,Female,Bangalore,Engineer,1547180.09,813,1,Low,Active
368,Joseph Washington DDS,55,Female,Kolkata,Engineer,1911162.31,303,5,Low,Inactive
369,Kelly Schneider,42,Male,Delhi,Engineer,2719328.03,540,3,Low,Inactive
370,Mark Harris,69,Female,Pune,Doctor,2886603.56,560,7,Low,Inactive
371,Michael Miller,19,Female,Pune,Analyst,2155246.9,611,12,High,Inactive
372,Austin Ward,41,Male,Hyderabad,Teacher,504411.38,717,10,Low,Inactive
373,Holly Huynh,42,Male,Chennai,Engineer,1523774.45,321,2,Medium,Active
374,April Taylor,37,Female,Pune,Business,2379557.38,712,9,Low,Inactive
375,Ian Burns,57,Male,Pune,Business,2526375.93,530,9,High,Inactive
376,Thomas Johns,55,Female,Hyderabad,Doctor,2217635.45,434,1,Low,Active
377,Daniel Conrad,23,Male,Hyderabad,Engineer,865861.52,811,11,Low,Active
378,Shaun Duarte,53,Male,Bangalore,Doctor,647366.5,608,2,Low,Active
379,Barbara Jimenez,44,Male,Bangalore,Manager,2200067.92,789,1,High,Active
380,Alyssa Solis,59,Female,Chennai,Teacher,526793.79,807,11,Medium,Inactive
381,Luis Russell,27,Female,Delhi,Teacher,2050240.34,597,4,Low,Active
382,Brooke Johnson,28,Female,Kolkata,Teacher,1251304.46,814,13,High,Active
383,Beth Brown,43,Male,Delhi,Teacher,2889810.45,520,7,Medium,Inactive
384,James Burton,64,Female,Delhi,Engineer,414862.67,385,1,Low,Active
385,Gordon Johnson,58,Male,Pune,Teacher,2577127.93,754,9,High,Active
386,John Schneider,67,Female,Ahmedabad,Business,2661514.01,770,9,High,Inactive
387,Brian Vasquez,59,Female,Kolkata,Business,2620650.53,830,12,High,Inactive
388,Timothy Peters,21,Female,Hyderabad,Teacher,766137.95,496,8,Low,Active
389,Joseph Smith,43,Female,Delhi,Teacher,1219117.32,798,2,Low,Inactive
390,Michael Christian,38,Male,Delhi,Business,530535.65,719,15,High,Inactive
391,Mitchell Smith,27,Female,Kolkata,Analyst,2368141.52,683,14,Medium,Active
392,Michael Higgins,68,Male,Pune,Analyst,2159024.59,549,14,High,Inactive
393,Cameron Taylor,53,Female,Mumbai,Manager,2110699.67,470,12,Medium,Active
394,John Smith,54,Female,Delhi,Teacher,1252967.51,463,3,Medium,Active
395,Anthony Ward,19,Male,Kolkata,Business,459766.14,537,8,High,Inactive
396,Joanna Medina,62,Female,Kolkata,Analyst,672499.47,784,7,High,Active
397,Jason Mclean,42,Female,Hyderabad,Teacher,651025.58,835,8,Low,Inactive
398,Jennifer Lowe,30,Male,Hyderabad,Business,1292278.05,726,3,High,Inactive
399,Laura Kerr,69,Male,Delhi,Analyst,2138342.73,680,5,High,Active
400,Kristin Smith,62,Female,Ahmedabad,Engineer,635779.77,351,14,Low,Active
401,Lisa Baker,48,Male,Mumbai,Doctor,2809962.41,806,12,High,Active
402,Patrick Taylor,42,Female,Hyderabad,Manager,2394287.26,324,2,High,Active
403,Rebecca Robbins,22,Male,Pune,Doctor,1502079.75,701,2,Low,Inactive
404,Emily Woods,21,Male,Ahmedabad,Doctor,726941.19,438,2,Low,Active
405,Scott Pineda,33,Male,Mumbai,Engineer,931809.89,675,10,Low,Inactive
406,Erin Campbell,64,Female,Kolkata,Manager,1188469.81,807,2,Medium,Active
407,Michelle Moore,34,Male,Chennai,Business,2382509.05,446,13,High,Inactive
408,Glenn Pugh,43,Female,Bangalore,Manager,1250304.07,592,13,Medium,Active
409,Jamie Dodson,30,Female,Pune,Analyst,1209140.62,720,13,High,Active
410,Anthony Barron,64,Female,Pune,Doctor,1669979.79,577,10,High,Inactive
411,John Oconnell,46,Female,Pune,Business,2625425.57,607,14,Medium,Active
412,Joel Sutton,67,Female,Pune,Doctor,2117736.33,807,15,Medium,Inactive
413,Nicole Johnson,48,Female,Hyderabad,Engineer,1702652.57,542,4,High,Inactive
414,Melissa Thomas,26,Male,Delhi,Engineer,2000421.48,309,4,Low,Active
415,Robert Sanders,53,Female,Chennai,Teacher,284044.99,508,8,Medium,Active
416,Tracy Mitchell,64,Male,Bangalore,Manager,1893672.2,520,9,Medium,Inactive
417,Thomas Jones DVM,19,Male,Delhi,Engineer,1704317.96,712,14,Low,Inactive
418,Sarah Osborne,63,Male,Bangalore,Doctor,1304396.49,592,5,Medium,Active
419,Angela Best,45,Female,Kolkata,Teacher,2322938.76,319,15,High,Active
420,Pamela Cain,46,Female,Pune,Manager,599718.21,440,2,High,Active
421,Jamie Washington,22,Male,Hyderabad,Business,497195.29,601,15,High,Inactive
422,Xavier Clark,58,Female,Hyderabad,Doctor,1118496.47,769,3,Medium,Inactive
423,Christopher Dominguez,64,Male,Mumbai,Teacher,2776481.64,573,9,High,Inactive
424,Jay Hancock,30,Male,Chennai,Business,477208.95,719,6,Low,Active
425,Janet Reyes,45,Male,Pune,Manager,2249864.62,518,15,High,Inactive
426,David Hart,47,Male,Delhi,Analyst,2443189.69,751,15,Medium,Active
427,Jessica Adams,24,Male,Mumbai,Engineer,1929350.09,403,11,Medium,Inactive
428,Donna Smith,66,Female,Chennai,Doctor,2574395.5,411,5,High,Active
429,Dana Garcia,44,Male,Bangalore,Manager,1848845.54,612,3,Medium,Active
430,Teresa Gallagher,29,Female,Delhi,Business,1543148.25,708,15,Low,Inactive
431,David Cruz,21,Female,Bangalore,Doctor,897094.63,331,11,Medium,Active
432,James White,56,Male,Bangalore,Engineer,2375034.93,543,1,Medium,Active
433,James Haas,24,Female,Bangalore,Manager,2336529.82,632,1,Medium,Inactive
434,John Rivera,24,Female,Delhi,Manager,792622.98,715,7,Medium,Inactive
435,Brittany Patrick,29,Male,Bangalore,Business,2231363.55,791,12,Low,Inactive
436,Patrick Richardson,47,Male,Ahmedabad,Engineer,2109290.25,755,15,Medium,Inactive
437,Russell Sexton,20,Male,Bangalore,Teacher,2575413.52,730,8,Low,Inactive
438,Matthew Pittman,34,Male,Hyderabad,Doctor,723665.44,679,7,Medium,Active
439,Calvin Knight,41,Male,Bangalore,Analyst,959051.68,554,1,High,Active
440,James Rodriguez MD,49,Female,Bangalore,Business,2164396.61,405,3,Low,Active
441,Sherry Campbell,63,Female,Kolkata,Manager,2971650.9,506,14,Medium,Active
442,Mary Richardson,21,Male,Hyderabad,Business,1609331.86,643,13,Low,Active
443,Jesse Aguilar,32,Male,Chennai,Engineer,2340914.1,617,4,Low,Inactive
444,James Navarro,28,Female,Hyderabad,Teacher,1880518.1,696,13,High,Inactive
445,Lori Long,27,Male,Kolkata,Business,2973275.34,773,8,High,Active
446,Patricia Mcgrath,27,Female,Ahmedabad,Manager,2010859.36,722,3,High,Inactive
447,Jason Davis,42,Female,Delhi,Business,1550458.98,726,12,Medium,Inactive
448,Joshua Cook,35,Female,Ahmedabad,Teacher,870426.87,308,5,Medium,Active
449,Jennifer Wright,36,Male,Mumbai,Analyst,1504364.85,793,4,High,Inactive
450,Ashley Ford,25,Male,Pune,Business,2206973.92,559,10,Medium,Active
451,Reginald Lee,24,Male,Kolkata,Engineer,908757.34,507,1,Low,Active
452,John Olson,46,Male,Pune,Manager,2437938.56,393,2,Low,Active
453,Stephanie Yu,42,Male,Kolkata,Analyst,335843.51,838,12,High,Inactive
454,David Barber,46,Male,Mumbai,Engineer,1770758.43,462,10,Low,Inactive
455,Adriana Anderson,33,Female,Pune,Teacher,1356007.1,637,9,Low,Active
456,Tracy Lamb,63,Female,Ahmedabad,Business,985694.53,543,1,Medium,Active
457,James Hodges,55,Male,Delhi,Analyst,1457455.25,426,6,Low,Inactive
458,Alan Smith,21,Male,Hyderabad,Manager,2054877.31,764,8,Low,Active
459,James Ellis,54,Female,Ahmedabad,Engineer,1815249.12,630,3,Low,Inactive
460,Matthew Bailey,26,Female,Mumbai,Analyst,2708026.33,620,11,Low,Inactive
461,Marcus Hardin,35,Male,Kolkata,Teacher,1952351.38,717,15,Low,Inactive
462,Marissa Barron,38,Male,Bangalore,Manager,1155612.28,446,13,Medium,Inactive
463,Logan Neal,22,Male,Delhi,Manager,829761.05,537,6,Low,Inactive
464,Michelle Hanson,43,Female,Delhi,Doctor,2149353.88,823,12,Medium,Inactive
465,Kyle Roberts,18,Male,Chennai,Teacher,621596.66,694,14,Low,Active
466,Michael Smith,69,Male,Mumbai,Doctor,2904264.87,812,4,Low,Active
467,Jacob Alexander,39,Female,Delhi,Manager,1044767.42,672,2,Low,Inactive
468,Kristin Alexander,21,Female,Delhi,Manager,1858654.67,580,5,Low,Inactive
469,Helen Carr,62,Male,Chennai,Engineer,1707767.17,584,9,Low,Inactive
470,Sharon Estrada,30,Male,Kolkata,Business,2105105.32,847,6,High,Active
471,Dr. Christopher Green,65,Female,Mumbai,Analyst,2704801.7,415,3,Low,Inactive
472,Anthony Dalton,47,Female,Pune,Teacher,533864.92,480,8,Medium,Inactive
473,Jamie Payne,42,Male,Mumbai,Business,2730709.31,811,15,Medium,Active
474,Veronica Neal,69,Female,Delhi,Teacher,2039205.66,483,13,Medium,Active
475,Vanessa Rogers,65,Female,Chennai,Teacher,1377499.42,309,6,High,Active
476,Gabriel Lutz,21,Female,Mumbai,Engineer,1656167.02,700,2,Medium,Active
477,Kevin Gonzalez,60,Male,Hyderabad,Teacher,1957974.31,315,4,High,Inactive
478,David French PhD,32,Female,Mumbai,Business,765809.99,406,6,Medium,Active
479,Christopher Garcia,44,Female,Pune,Analyst,269393.25,420,2,Medium,Active
480,Amy Kelly,32,Male,Pune,Teacher,2233634.16,459,8,Medium,Inactive
481,Anthony Johnson,24,Male,Kolkata,Analyst,1261258.84,529,5,Low,Inactive
482,Vincent Hale,30,Male,Delhi,Engineer,906631.38,779,1,High,Active
483,Ann Sanders,57,Female,Ahmedabad,Analyst,2077958.56,374,9,Low,Active
484,Bobby Sims,51,Male,Delhi,Engineer,2884921.36,464,9,Medium,Active
485,Vanessa Jensen,54,Female,Pune,Teacher,2320272.84,629,9,Low,Inactive
486,Xavier Carroll,28,Female,Kolkata,Engineer,1809741.11,494,12,High,Active
487,John Colon,48,Male,Hyderabad,Manager,2383579.99,812,15,Low,Active
488,Tiffany Cruz,34,Male,Bangalore,Analyst,2571581.33,312,9,Medium,Active
489,Jason Bowman,67,Male,Delhi,Doctor,1731540.7,805,12,High,Active
490,Megan Christensen,70,Female,Bangalore,Engineer,540277.47,452,15,Medium,Active
491,Shawn George,37,Male,Pune,Engineer,2646548.96,412,6,Medium,Active
492,Brian Finley,68,Male,Mumbai,Engineer,2812374.39,571,12,Medium,Inactive
493,Cynthia Schwartz,70,Female,Delhi,Doctor,1140202.41,822,14,High,Inactive
494,Roy Torres,59,Male,Delhi,Engineer,1966849.03,717,8,Medium,Active
495,Kelly Hernandez,66,Female,Ahmedabad,Manager,1784645.52,343,8,High,Inactive
496,Tamara Young,57,Male,Mumbai,Teacher,1240065.51,330,14,Medium,Inactive
497,Jonathan Hawkins,54,Female,Delhi,Engineer,2970284.54,546,6,High,Active
498,Joshua Mcdonald,33,Female,Hyderabad,Engineer,1890660.97,530,13,Low,Active
499,Eric Tran,44,Female,Bangalore,Engineer,2991056.13,617,1,Low,Inactive
500,Katherine Kemp DDS,33,Male,Bangalore,Doctor,1696087.78,491,14,Low,Inactive
501,Jocelyn Eaton,68,Male,Mumbai,Business,883043.19,777,1,Medium,Inactive
502,Matthew Morris,40,Male,Delhi,Doctor,1413315.29,537,15,High,Active
503,Janice Maddox,50,Male,Delhi,Business,2184577.48,330,11,Low,Inactive
504,Timothy Reid,44,Female,Chennai,Doctor,2804338.8,434,9,Medium,Inactive
505,Karen Bradley,42,Male,Hyderabad,Business,660215.08,680,4,Medium,Inactive
506,Richard Carrillo,66,Female,Kolkata,Engineer,1593688.05,772,10,High,Active
507,David Lewis,24,Male,Ahmedabad,Business,1739070.86,497,7,Low,Active
508,Mary Jenkins,54,Male,Bangalore,Manager,2157988.91,466,10,High,Active
509,James Mendez,58,Male,Chennai,Business,805049.84,738,3,Low,Inactive
510,Anthony Marsh,55,Male,Hyderabad,Manager,2690893.38,614,4,Medium,Inactive
511,Scott Bond,50,Male,Bangalore,Doctor,2344817.59,825,5,Medium,Inactive
512,Desiree Townsend,62,Male,Ahmedabad,Engineer,2590055.83,559,4,Low,Inactive
513,Mr. Bradley Marshall Jr.,21,Male,Pune,Analyst,1182433.47,369,14,Low,Active
514,Benjamin Cooke,67,Male,Pune,Doctor,1480740.77,718,5,High,Inactive
515,Teresa Parrish,54,Male,Chennai,Engineer,1161802.6,700,15,Low,Active
516,David Allen,69,Male,Ahmedabad,Analyst,1171307.25,477,4,Low,Active
517,Tyler Holland,55,Female,Kolkata,Manager,1782980.14,581,14,Low,Inactive
518,Curtis Humphrey,57,Male,Kolkata,Business,2188834.44,668,15,Medium,Inactive
519,Julie Barrera,62,Male,Mumbai,Teacher,2678191.57,366,10,High,Inactive
520,Mr. Gerald Thompson MD,48,Female,Chennai,Doctor,739614.76,336,10,Low,Active
521,Terri Mendoza,30,Male,Kolkata,Teacher,1279402.12,520,3,High,Inactive
522,Eric Gonzales,28,Male,Pune,Teacher,960530.28,499,10,Medium,Active
523,Emily Ford,34,Male,Ahmedabad,Manager,873570.49,618,2,High,Active
524,Kathryn Burke,18,Female,Bangalore,Analyst,1795179.16,803,9,Low,Active
525,James Miller,18,Male,Pune,Teacher,2524380.89,428,13,Low,Inactive
526,Douglas Brown,38,Male,Ahmedabad,Business,1839748.33,727,2,Low,Inactive
527,Elizabeth Bond,51,Male,Kolkata,Teacher,1789910.12,739,13,High,Active
528,Jacob Reynolds,22,Male,Bangalore,Doctor,383190.99,820,5,Low,Active
529,Gary Smith,63,Female,Bangalore,Teacher,2949986.47,371,5,High,Active
530,Scott Little,19,Male,Pune,Teacher,665148.63,726,12,Medium,Inactive
531,Jeffrey Thompson,44,Male,Pune,Manager,1736345.22,664,13,Medium,Active
532,Amber Snyder,36,Female,Chennai,Manager,1813172.17,346,10,Medium,Active
533,Zachary Stone,66,Male,Chennai,Analyst,1826042.76,450,5,Low,Active
534,Angela Taylor,29,Female,Bangalore,Teacher,2517069.48,552,12,High,Inactive
535,Tammy Gentry,56,Male,Hyderabad,Manager,314829.33,825,13,Low,Inactive
536,Ann Rose,40,Female,Mumbai,Manager,2258153.27,715,12,Medium,Inactive
537,Eric Nunez,24,Female,Bangalore,Business,950118.18,654,1,High,Inactive
538,Wendy Myers,43,Female,Bangalore,Manager,2907294.06,754,2,Medium,Inactive
539,Tim Boyle,36,Male,Delhi,Engineer,2493990.44,557,14,Low,Inactive
540,Jackie Lloyd,34,Female,Mumbai,Business,2402470.55,803,4,High,Active
541,Stephanie Rosario,64,Female,Delhi,Business,827536.15,782,7,High,Active
542,Dr. Brenda Edwards,46,Male,Bangalore,Business,2383989.31,797,2,High,Inactive
543,Jose Reed,62,Male,Mumbai,Doctor,2792247.18,480,13,High,Inactive
544,Travis Miller,68,Male,Pune,Engineer,760931.32,729,10,Medium,Active
545,Patricia Day,47,Male,Hyderabad,Teacher,1891027.21,340,1,Medium,Inactive
546,David Robinson,67,Female,Pune,Manager,2410457.44,820,14,Medium,Inactive
547,Nicholas Powell,30,Male,Delhi,Engineer,918089.01,806,5,Low,Active
548,Gabriel Sosa,69,Male,Pune,Teacher,1518290.86,427,2,Medium,Active
549,Ryan Cooley,24,Male,Mumbai,Engineer,2331983.41,827,2,Low,Inactive
550,Aaron Hickman DDS,68,Male,Pune,Manager,551575.81,770,10,Medium,Inactive
551,Michael Gross Jr.,35,Male,Chennai,Engineer,386831.87,807,15,Medium,Inactive
552,Jason Navarro,58,Female,Mumbai,Engineer,2839704.65,370,13,Medium,Active
553,Nathan Williams,49,Female,Ahmedabad,Analyst,1365251.36,790,14,Medium,Active
554,John Guzman,46,Female,Bangalore,Doctor,2151396.3,474,13,High,Active
555,Jeffrey Jones,56,Female,Ahmedabad,Manager,1768396.05,779,2,High,Active
556,Cynthia Henderson,41,Female,Delhi,Teacher,1518803.63,723,1,Low,Inactive
557,Chad Manning,55,Male,Pune,Doctor,2251060.84,614,14,Medium,Inactive
558,Zachary Blanchard,39,Female,Kolkata,Teacher,2657840.37,612,15,High,Inactive
559,Jennifer Ryan,30,Male,Kolkata,Business,1908993.12,318,13,Low,Active
560,Todd Armstrong,26,Male,Kolkata,Doctor,415155.79,786,3,Medium,Active
561,Toni Morgan,57,Female,Chennai,Business,2157627.82,691,15,High,Active
562,Connor Morgan,60,Female,Bangalore,Teacher,1022392.37,495,1,Medium,Inactive
563,Andrew Fowler,68,Female,Ahmedabad,Engineer,280438.4,574,6,Medium,Active
564,Tina Jones,59,Female,Chennai,Engineer,1169205.2,767,12,Low,Inactive
565,Jerry Smith,46,Male,Bangalore,Analyst,1997688.88,486,10,Low,Inactive
566,Kim Rosario,29,Female,Ahmedabad,Teacher,905164.55,724,1,Medium,Active
567,Jennifer Hickman,66,Female,Kolkata,Business,2224666.76,501,15,Medium,Inactive
568,Kristi Bush,68,Male,Delhi,Engineer,1772441.45,539,10,Medium,Active
569,Sarah Vasquez,26,Female,Mumbai,Business,1280274.5,635,9,High,Inactive
570,Jessica Wagner,34,Female,Bangalore,Analyst,1936430.78,759,7,Low,Active
571,Richard Henderson,44,Male,Ahmedabad,Business,1806809.66,594,11,Medium,Inactive
572,Lori Mann,47,Female,Delhi,Doctor,1258492.07,530,7,Low,Inactive
573,Lisa Sullivan,29,Female,Bangalore,Doctor,2853070.17,449,10,Low,Inactive
574,Bonnie Yates,51,Female,Kolkata,Business,627143.59,449,9,Low,Inactive
575,Erica Schmidt,35,Female,Bangalore,Manager,1830755.79,841,7,High,Inactive
576,Brenda Morales,55,Male,Delhi,Doctor,814616.93,612,12,Low,Active
577,Samuel Hayes,59,Male,Chennai,Engineer,1181366.68,812,6,Low,Active
578,Caitlyn Estrada,47,Female,Delhi,Manager,2171818.97,631,6,Medium,Active
579,Jared Barton,18,Male,Kolkata,Teacher,2966966.69,691,5,High,Active
580,Eric Mosley,58,Male,Mumbai,Doctor,812345.75,780,12,High,Inactive
581,Lisa Larson,68,Male,Kolkata,Teacher,264404.81,574,6,High,Active
582,Tara Hill,23,Female,Hyderabad,Teacher,451438.76,364,1,Medium,Active
583,Thomas Black,37,Female,Hyderabad,Business,1381764.41,848,2,Medium,Inactive
584,Jamie Ruiz,55,Female,Chennai,Analyst,1514052.43,338,10,Low,Active
585,Gregory Colon,31,Female,Ahmedabad,Teacher,2171921.96,549,7,Medium,Inactive
586,Michelle Shelton,57,Female,Pune,Manager,2202803.71,550,7,High,Active
587,Amy Cole DVM,37,Female,Ahmedabad,Analyst,727981.99,336,1,Low,Active
588,Gary Jones,36,Male,Bangalore,Business,1760911.43,358,15,Medium,Active
589,Michael Burnett,21,Male,Chennai,Doctor,916117.41,342,8,Medium,Inactive
590,Nathan Edwards,32,Male,Chennai,Business,1564460.58,348,13,Low,Active
591,Christina Salazar,26,Female,Kolkata,Analyst,1574358.81,770,8,Low,Active
592,Glenn Williams,53,Male,Hyderabad,Manager,1992264.92,662,8,Medium,Inactive
593,James Rodriguez,40,Female,Ahmedabad,Engineer,1461345.81,643,7,Low,Active
594,Michael Hahn,65,Male,Mumbai,Business,2088755.16,675,11,High,Inactive
595,Sandra Edwards,50,Female,Pune,Business,639519.3,434,1,Medium,Active
596,Margaret Pope,58,Female,Kolkata,Engineer,1958710.62,328,8,High,Inactive
597,Daniel Sanders,35,Male,Chennai,Analyst,1484863.89,388,2,High,Inactive
598,Samuel Richards,25,Male,Hyderabad,Doctor,1475487.0,664,11,High,Inactive
599,David Rodriguez,57,Female,Pune,Teacher,1844544.87,478,9,Medium,Active
600,Jennifer Rubio,26,Male,Mumbai,Teacher,304159.55,843,15,Low,Inactive
601,Andrew Sanders,33,Male,Kolkata,Business,2847232.21,481,14,Low,Inactive
602,Thomas Jacobs,42,Female,Kolkata,Business,1755717.1,797,2,High,Inactive
603,Valerie Sanchez,58,Male,Chennai,Analyst,2744426.7,806,4,Low,Active
604,Robert Martin,69,Male,Chennai,Manager,2301048.31,543,2,Medium,Inactive
605,Garrett Patel,25,Male,Ahmedabad,Analyst,2590310.05,429,7,Low,Active
606,Rebecca Dunlap,35,Male,Bangalore,Analyst,801727.23,622,14,Low,Inactive
607,Amanda Jones,49,Male,Kolkata,Teacher,784940.51,512,14,Medium,Active
608,Melissa Hanson,63,Female,Pune,Doctor,2425715.04,704,3,Medium,Inactive
609,Casey Gibson,20,Male,Delhi,Teacher,802543.78,681,13,Medium,Active
610,Karen Hunt,64,Male,Chennai,Teacher,2787244.66,356,3,Low,Inactive
611,Debbie Wolfe,23,Female,Ahmedabad,Teacher,299024.24,824,7,High,Active
612,Jason Torres,52,Male,Chennai,Analyst,2378854.19,835,10,High,Active
